date,commodities_export,commodities_import,mc_debt_securities,mc_m2,mc_m3,mc_eu_m3,manuf_capacity_utilisation,ie_gov_bond_10y,cpi_core,ip_index,stock_cac40,stock_sp500,mc_cons_credit,mc_housing_loans,mc_nfc_capital_credit,mc_nfc_realestate_credit,ie_euribor_1m,ie_euribor_1y,ie_euribor_3m,ie_euribor_6m,ppi_energy,ppi_industry,ppi_intermediate_goods,cpi_all_x_energy,cpi_clothing_footwear,cpi_durables,cpi_health,cpi_nondurables,cpi_rentals_for_housing,cpi_services,cpi_transport,labor_anciennete_moyenne,labor_de_1_a_2_ans,labor_de_2_a_3_ans,labor_de_6_a_12_mois,labor_moins_d_un_an,labor_moins_de_3_mois,building_permit_buildings,building_permit_residental,cpi_total,ie_broad_eff_exr_eu,ie_candollar,ie_franc,ie_mro_monthly,ie_pound,ie_usdollar,ie_yen,indic_business_climate,indic_business_climate_construction,indic_business_climate_manuf,indic_business_climate_services,indic_composite_business_confidence,indic_composite_consumer_confidence,indic_composite_leading_indicator,indic_employment_climate,indic_policy_uncertainty,indic_turnaround,labor_3_ans_ou_plus,labor_de_3_a_6_mois,labor_labor_force,labor_registered_unemp,labor_unemp_flux,labor_unemp_rate,mc_real_m2_proxy,mc_m1,mc_total_reserves,passenger_car_regis,ppi_consumer_goods,ppi_crude_oil_brent_eu,ppi_international_raw_prices,ppi_manuf,prod_capital_goods,prod_cons_goods,prod_cons_goods_x_fbt,prod_construction,prod_durable_cons_goods,prod_elec_etc,prod_energy_x_e,prod_foodbev_services,prod_intermediate_goods,prod_manuf,prod_nondurable_cons_goods,prod_retail,stock_ewq,stock_vstx50_monthly
2013-04,0.00942134503161185,0.02220588370764176,0.010209872522654706,0.0056505595309417345,0.003495442072301458,5.741341473708417e-5,0.46999999999999886,-0.26739999999999986,-0.0014903721363994649,0.00545328827231728,0.036089073003315875,0.019083545523020717,-0.0024230296422675934,4.895856993698544e-4,0.004940740404361321,527,0,-544.4716,0.0028000000000000247,-0.004500000000000004,-0.033744084606909475,-0.008737116290403968,-0.004639864739794497,8.572359551024533e-4,0.0010077188820112326,-0.00116856822140754,-0.0020495226666144006,0.0032788035591195808,-2.01933155050682e-5,-0.0013302833487385257,-0.004828219092307684,1.9479921375909726,0.007788349412793494,0.013971563526858688,0.02301487967593019,0.011838377288073687,-8.896464386936032e-4,-0.2210614266758517,-0.3093726543723374,-0.001478353788326281,0.002383274879572461,0.014637754685488502,0.003519833372465142,0,-0.010755808891602825,0.020636818466158446,0.036326989632805784,84.2,87.2,87.3,83,98.87292,97.01341,98.47657,86.4,0.04619773484853695,-1,0.014482214201311905,-0.008111238390380748,0.009569451016150587,0.01200015560438139,-11626.081731049984,0.09999999999999964,0.018390112947948012,0.015846463474497696,-0.00728044499832059,0.042481650260324244,-5.075703502992468e-4,-0.06602712009978262,-0.017950411123843324,-0.0017072509048903228,-0.02931450767351329,-0.006488642525970256,-0.014017353034126323,0.024269069443975333,-0.0662689105139398,-0.0028792598825955196,-0.0033637582936183463,-0.005479835651978959,0.0022925302500409472,-0.012526161256028345,0.012081440887188322,-0.0017126404577734178,0.055313637984052644,20.692857142857147
2013-05,-0.031185212128541195,-0.0036859566425988533,-0.0014049193078804478,-0.0013331947502202013,0.0035183490334862455,-3.543268073435968e-4,-0.10999999999999943,0.07430000000000003,0.001712292737578558,-0.0031357504535112213,0.04223814598174336,0.02312071735352994,5.515507085096516e-4,-9.234789131262744e-4,-0.005728897324424054,-70,-0.005600000000000008,-0.04459999999999992,-0.00770000000000004,-0.02479999999999999,-0.019574682345078642,-0.0070071675222207475,-0.008679059923572652,0.001271002234158658,0.002657396727010486,-0.0022303952586737452,7.116230402131052e-4,0.002029102981909503,1.1888077628618987e-4,0.002702784960657567,-0.0038935332130307643,5.7507750517030445,0.0010956448400669672,0.01335698458342982,-0.006855709923879516,-0.009813510286875271,-0.01049582553179107,0.020299645164554292,-0.027170107748855088,7.979064919005907e-5,0.0016217096369990358,0.01658761341259296,0.01363436151057712,-0.19354838709677413,-0.0019059950472736509,-0.0050617486706869275,0.02775915665620765,85.3,88.1,91.8,84.4,99.01072,96.82792,98.51679,85.1,-0.11688131364163201,-0.8,0.014834929529740748,-0.00973845053453637,-0.009569451016150587,-3.4084868276273994e-4,-5824.859932249994,-0.09999999999999964,-0.007745466974139248,0.0033283780406474506,-0.010304506596723328,-0.002102020358130119,0.0013571520869222198,-0.010893353907883707,-0.007655539781327825,-0.0024410875636871054,0.013464201134256726,0.002704103102770361,0.024604730049411216,0.00329032170024135,-0.06420606593182487,-0.015519122205100544,-0.009550921193894446,0.010462514644276943,-0.006561623638519087,0.006447156919015207,-0.004274288548699268,0.006042231185343638,0.018978966597802405,18.210909090909087
2013-06,-0.005500123696744907,-0.022943002607696883,-0.03491198236093496,-0.0010229518255400194,-0.0032637588688402275,-0.003528341332877716,-0.1599999999999966,0.3353999999999999,0.0010198543542987437,-0.004173103822549429,-0.05034524436305077,-0.01351908703674276,0.0010104154612662342,-4.294106735329706e-4,-1.1473587698773713e-4,242,0.008300000000000002,0.023299999999999932,0.009099999999999997,0.021299999999999986,-0.023054294968298805,-0.00446937945916126,0.0025328419231573918,0.0020412588063667414,0.015402808183226924,-0.0021176325047589373,3.099651123150693e-4,-7.863378476020699e-4,-3.024708267798104e-4,9.905149680795589e-4,2.705352773118008e-4,1.872001058815954,0.016982420739379833,0.006913345010774563,-0.00918825457232586,-0.005798349105665679,0.011427003950041481,-0.009751450793787697,0.027992369372285886,0.002006943690961549,0.018622113476673974,0.020628402017499936,-0.005496295763478987,-0.05645161290322587,0.003256814847785089,6.91342883556423,-0.021116690940340632,86.7,87.7,92.5,85.7,99.26787,96.92646,98.60704,88.5,0.007107129052570826,-0.8,0.014142194911443084,-0.00364261059787907,0,0.005160538075072552,7687.847727819986,0,0.0023271316706861,0.003092098080999861,-0.007301207808399823,0.018977004181266466,0.0010188071777426089,0.020304265438223723,-0.029241849594497715,2.6988290620533206e-4,0.013415801897606272,-0.002998795492513473,-0.002957135531478805,-0.002766117658409506,0.10322649474045775,-0.06324658878572098,-0.04359419698434852,-0.0024930664882223397,0.014387439378591438,0.007738708122787763,-0.007793221128231664,-5.111635320345087e-4,-0.06999337182053456,22.1415
2013-07,-1.7606865903019298e-5,0.005143400164687506,-0.045899383780483305,0.0010987942785831706,-0.0023701175874855096,0.0033970528262656785,0.6799999999999926,0.03730000000000011,0.0013421708180381131,-0.003796746138067242,0.06639538550938973,0.04963405692591927,0.005962693978295519,6.664495213115629e-4,0.0017384061081049396,-1288,124.8794,0.018299999999999983,0.011100000000000027,0.014999999999999958,0.030080269023083694,0.006656632410770413,-0.0025492286305022205,8.765778240125144e-4,-0.011928095875526346,0.0011505622354341938,4.945970423264612e-4,-0.0016666925500503638,0.0017136198234357636,0.001932414272788563,0.0028201213758984878,2.373386211270031,0.012018687790677163,0.013253910675194547,-0.004029789800609862,0.00653259408043283,0.009787311418579137,-0.009237514293896965,-0.06082992709164703,9.333995493188141e-4,-2.120890782073559e-4,-0.0032867136916567286,-0.0017035088280996924,0,0.01168157148536797,-6.892957057883187,0.015457452832388086,88.5,89.3,94.6,86.3,99.51087,97.36163,98.74068,89.5,-0.14143870598793562,-0.4,0.012870009010084615,9.849695986989815e-4,-0.00966191091173707,8.471461096384303e-4,21822.025054812024,-0.09999999999999964,0.008972753524382426,0.006344132954616555,0.007714933084914222,0.024153330626976555,0.004738704680278261,0.05134695671977685,0.013752672552037382,-3.5871042589530333e-4,0.010355100624439117,-0.0014066396318455077,-0.026794145358335797,0.02330956933920092,-0.005351451891222325,0.00781284199813026,-0.01085552297132697,-0.010379292607569646,0.02186442720914883,-4.6229405523678935e-4,0.0021721979760025434,0.022640988877354218,0.08822614008159402,20.152608695652177
2013-08,1.733268228782947e-4,8.832719456606242e-4,0.056209228031713465,-0.002661866309662031,0.0035936836310881404,0.0028648102699122546,-1.9200000000000017,0.11279999999999957,-2.364447054841179e-4,-5.015398862440179e-6,-0.014863107541213338,-0.02938897435475596,-0.005601464800546907,6.29974840915537e-5,0.003074853097846386,1353,-124.8722,0.016900000000000026,0.004499999999999976,0.006399999999999961,0.006301720604829697,0.00153756703060548,-0.0016757935038826943,9.380702142713915e-5,-0.004495321027832233,-1.3689662004789938e-4,-9.797814908196756e-4,2.4017320353042493e-4,-0.0010583910747739012,0.0017179943587644075,0.0031761907290732694,6.474845123281,-0.004110294589047214,0.008123906561589678,-0.007452131646594751,-0.020260423548611683,-0.027737163424605527,-0.050776453345019235,0.01973685825403937,0.0011226395156773705,0.012855814569060264,0.019344924939631025,6.907186797219152,0,-0.003346972257964237,-0.003017731448937966,-3.8353853114614367e-4,91.8,91.6,98.3,88.4,99.65634,97.87617,98.88828,90.4,-0.0640485615963069,0.8,0.01175669722350392,-0.004440873781593524,-0.01960847138837618,-0.012495467639867641,-45267.637849715014,-0.20000000000000107,-0.0042962576341611936,0.007454122438748101,0.012480028412383604,-0.024652166149468968,0.002049315899005144,0.07221934740536362,-0.009804000096621301,5.85801361831173e-4,-0.025343554409730018,-0.02505943537236721,-0.06282644315423447,-0.022206179842746643,-0.07905106037331322,-0.005726943017706709,-0.008612013673284125,0.00800076111386705,-0.031853634624948945,-0.02148705290609154,-0.02039279305431485,-0.019730052185781055,-0.02103669559379373,19.428181818181816
2013-09,0.0060048317916248095,0.020542810549500246,0.01156467106739889,-0.004737861001972377,-0.0010502131240190948,-0.004882864696966749,2.0700000000000074,2480.638,0.001306038571314616,-0.002727223718458127,0.05352431240416777,0.030876657879355562,-0.0013491660018107865,4.682898862320428e-4,-0.002591040493308938,131,2.999999999999947e-4,0.0010999999999999899,-0.00269999999999998,-0.0021999999999999797,0.0043043232353223715,1.1856142714883333e-4,-0.003504232786476713,3.7485151383798154e-4,0.0027749425279113282,-0.005457320221283091,7.75483406616928e-4,3.9595469620312684e-4,-3.2331133527652156e-4,0.0023655507340851756,0.0010732832605988563,-0.6586301800030014,4.745843789777382e-4,0.01600775369809959,-0.0027561175649921665,0.014870160880967376,0.03939283726924181,0.04745755088697745,0.013081940410832438,9.08428703148445e-4,0,-0.0017236430581650808,-6.914684183817564,0,-0.020379949809708864,0.020195151565514435,0.0157567484474308,95.7,94,95.8,92.2,99.71751000000002,98.19151,99.01575,91,0.05686463808210629,1,0.012398420873763527,9.213272826240626e-4,0.01960847138837618,0.019063844445442513,50597.864476229995,0.20000000000000107,-0.005107513741114289,0.005619596806349492,0.04137994781749654,-0.0025532412416673367,0.0018551182083719198,-0.07259016413344632,-0.013889112160667239,-6.214688416354974e-4,-0.01712776991658238,0.015598120833281826,0.14794750935491585,0.004691023123619686,0.10562791687347417,-1.5301003732304252e-4,-0.006903604872064761,2.2172576116297193e-4,-3.423351977147604e-4,-0.0015387035470011412,0.007341870474024681,0.0021901274559645856,0.07531061811948225,19.36523809523809
2013-10,0.0089279407014934975,-0.014831467824855338,0.02630844754644812,-0.009913761342716043,-0.01085884471962828,0.0014892387640514926,0.05999999999998806,-2480.6085,8.986058139619502e-4,0.004165960994098938,0.03706390960591044,0.04494204771971333,-0.0011204726480453786,6.77926056033229e-4,0.0034785205708818268,-406,2.0000000000000573e-4,540.4566,0.002599999999999991,0.0015000000000000013,-0.01029248505169722,-0.004802533932519282,-0.0035071943004956196,-3.023594513003047e-4,4.2251118478020544e-4,0.003613550617522776,0.001172785800925169,-3.633596506098513e-4,-4.18274350558967e-4,0.0010546692969253257,-0.00262785428404122,2.5345873670480046,0.013654580617103562,0.014025135210065542,-0.004418455269503241,0.0029884370296482388,0.004343970514520734,0.05683817096516375,0.12839898620300438,-0.001364643156762213,0.008029658868224487,0.024075302639093132,0.008795561222915249,0,0.006501257422646123,0.010019976266404329,0.006849084087874324,95.3,93.2,97.7,91.6,99.77789,98.21722000000004,99.10242,93.6,0.13144593810526306,0.9,0.012254395330232981,0.008627787353239214,-0.01960847138837618,-0.009141557495100372,-19662.602537472034,-0.20000000000000107,-0.006052167773216155,-6.487953199609819e-4,-0.027861277620397473,0.03051570154899963,-0.0045194079228929596,-0.0029714944327308146,-0.022223136784710107,-0.0025031718774766176,0.03137145910861072,0.005545808361424598,-0.08989328159781529,0.007010669209407183,-0.10092929710480014,-0.010412924688460556,-0.03187670694340472,-2.1216158287185038e-4,0.026580969263006793,0.02126747655638095,0.010955366213377893,0.00262782728867883,0.037244173172371386,18.344347826086956
2013-11,-0.020506788181872793,0.0016822166989207687,-0.024291911072356953,0.004198640269972742,0.0017430168621839215,-1.6367858256671752e-4,0.4000000000000057,-0.12589999999999968,0.001488880322582098,0.0028109741555910617,0.0011394712893864067,0.030018842732168594,0.006695471556570354,-0.0015181502053760454,-0.002495129918141714,-191,131.8717,-540.4936,-0.0024000000000000132,-0.014599999999999946,0.014367117560448506,0.002609383603577875,7.12427726678122e-4,0.0012911463298674875,2.029961256866386e-4,0.0037970835475134024,-1.8986989848368552e-4,0.001408375960853192,2.712755992400062e-4,0.001151246306819509,5.582417666847306e-4,3.2437702402970103,-8.955247592545845e-4,0.015542371415198986,-5.850368985527155e-4,-0.0029703614302452053,-0.002430964985297379,-0.03348696453006639,-0.054014439212253684,7.565166532756962e-4,-5.194535465617989e-4,0.009984373394537338,-0.002841949052573123,-0.15000000000000002,-0.011157385774262174,-0.0022016741610467183,0.012300278081651683,94.9,93,97.9,92.2,99.82796,98.04578,99.13951,92.8,-0.3633456852791115,0.8,0.014363793815544312,-0.0025887767702972297,0.009852296443011443,0.007760246445993602,-12926.23324962298,0.09999999999999964,-0.00465598409648571,0.004432873308166663,-0.027313266095911004,-0.008632139083601942,-8.890189801968873e-4,0.03239075477659359,0.015205564126063997,-6.792411631613149e-4,-0.011970704984813452,-0.011038150794310475,6.004497645495377e-5,-0.041637534692553047,0.025796832379802126,0.060907732641109824,0.08359195182206047,0.002183768528349894,-0.027179621860055292,-0.014078572550898727,-0.012615399414205086,-0.001423891463310234,0.0010746911297654371,16.177142857142854
2013-12,0.0155691303417278,0.013370842209077693,0.006583159336759792,0.004836646765378205,-0.007009009452517034,-0.006084332184631336,-1.9000000000000057,0.06379999999999963,8.8411411720557e-5,-0.0025087482660230975,0.0028404037012119687,0.025002409365262324,-0.0027519708957690625,8.445880544130091e-4,4.251244524553499e-4,1176,-131.7856,0.03610000000000002,0.05010000000000003,0.04369999999999996,0.01730920025198479,0.003795918877784743,0.002843251231286814,3.885766675928437e-4,-2.9199501249976834e-4,-0.0032522188064660895,-3.863083990838234e-4,7.448304822110785e-4,-1.552537913660501e-4,5.856238943913183e-4,0.0052521454750440455,3.7345477655179593,-0.0018603828946890388,0.014337657392397674,-0.0035342494039340977,0.0011233340778691314,-0.01597452389518139,-0.021169494539013733,-0.0357406238726421,0.0014357872169625807,0.014238787818564802,0.01906130307189452,-0.001790510773788223,-0.09999999999999998,-0.0016843970318425328,0.013137916142264061,0.04851846195338716,94.2,90.6,99.1,90.6,99.97726000000002,98.03026,99.1481,93.7,0.14689422304233002,0.7,0.01399178719173122,0.01596099357338865,0,0.003798630190035013,8880.031148926006,0,0.023499384156831837,-0.0015222558755887405,-0.015961518964720867,0.07570007566233627,-6.274951457010403e-4,-0.010134916178258457,-0.006054508908706069,7.047102982387088e-4,-0.024667302946121517,0.008629431785882602,0.0369650730888198,0.04196865132269334,0.1533313646983725,-0.04270369967808296,-0.05510545300366143,5.216408884622936e-4,0.008821085846126842,-0.005599916669416949,0.001388229652333095,-0.0013972999236120387,0.01844678061525462,17.49722222222222
2014-01,-0.0032615508254814074,-2.484571494889565e-4,-0.005023281762349896,-0.004139279156181175,0.0011081654190903123,0.00958529266355157,1.0400000000000063,0.055700000000000305,-2.519824591855624e-4,-0.015340237613626684,-0.030556900729255432,-0.03518794593830776,0.00225317422541238,-0.0013082409765683423,0.0010803895197675217,-755,0.009799999999999975,0.019600000000000062,0.018500000000000016,395.6294,-0.021023229062103965,-0.004735849291666483,0.0013103375887490998,3.6869845084730457e-4,-0.041455062981445856,-0.0012761024337191174,4.681296937745216e-4,0.0012978455266434707,4.883542294678023e-4,0.003957009154368585,-1.0704683015561045e-4,1.733807676227002,0.002645346031123097,0.014416871876969495,0.005152231929624662,0.0052259734682937875,0.00912909771686543,-0.040264913163475136,-0.018207455493604918,-2.4400325432694103e-4,3.072983378853422e-4,0.03087286331192679,6.903183095968097,0,-0.011604755247225151,-0.02014203664015718,-0.001483313003735276,95.6,91,99.6,92.1,100.1148,98.10276999999998,99.13225,94,0.025323138827347158,1,0.014301271499878254,0.0021546304189676846,0,0.004302163064528131,10070.082335805986,0,-0.018215250649459946,-0.005310232045207641,0.06909819833305164,-0.14347874224277035,-0.0018926774006615688,-0.01641410470611593,0.003031836582120029,-5.407574182036967e-4,0.015461849287878415,-0.014804927829509928,-0.03816243848796308,-0.004231048236891688,-0.15511632803638342,-0.05465736528346721,-0.039792720870456044,-0.009781181735196043,-0.006904063284036255,-6.142147730701097e-4,-0.007210465826594792,0.004494355605981326,-0.056765644917391445,18.332727272727265
2014-02,0.011986161711718069,-0.03681953908369806,0.012698987486860602,-9.250375511147269e-4,0.009504244214399549,-0.0019921995617337984,0.519999999999996,-0.13270000000000026,0.005079074016982155,0.01171604291585826,0.05655059558667119,0.04473030954613222,0.002317042770958011,0.0023642182885321716,8.898541492143863e-4,270,-3.0000000000002247e-4,548.4379,-0.0039000000000000146,-395.6134,-0.009980135748681285,-0.0030555420376598974,-0.004422989176246617,0.0042053137659232576,0.058255312967708583,0.004748309159312569,-5.018623502293096e-4,-0.0013916164283838128,0.0022773675386007497,0.0020502769413139887,0.0016306390305107499,3.2479867908200504,6.082152015487452e-4,0.01047345766582275,-0.006640868209055739,-4.5321976273982045e-4,0.006539941309108954,0.04474934513358164,0.042731424176741584,0.0032278733611201815,0.0032719865592074626,0.014825776674122104,-6.913253179836923,0,-0.0019856651235693468,0.02173600886577931,-0.015098926542885138,95.3,91.2,98.2,92,100.1173,98.17765,99.10281,93.5,-0.3976688218972857,0.4,0.014169072838184249,-0.004262185140420982,0,0.006607778418132426,-2824.276874397008,0,-0.004144779360347073,0.01242138490731115,0.022998958961169436,0.033465070259104834,-5.744356384216331e-4,0.007552766860298377,0.012036253631947602,-7.19033649806633e-4,0.017170517696111,0.04473386181667571,0.06668570503079607,-0.009106604196767343,-0.01874120732250706,-0.004004536243876089,0.010549777418626505,-0.00498452495596613,0.007809818448948569,0.02263865655559183,0.05067331268745168,6.26747212466583e-5,0.07763596764297187,18.6035
2014-03,-0.020193446924039904,0.008310880597846904,-0.015161567172022217,-0.002194714563557909,-0.004898713376380925,-0.002748812051166283,-0.35999999999999943,-0.10219999999999985,1.251867844693777e-4,-0.008105482295651889,-0.0022774778167651277,0.008368473726321213,-0.008749448029858442,-0.0040965650091351336,-0.006164269596013128,-170,0.007900000000000018,-548.4227,0.017199999999999993,0.020299999999999985,-0.009868678732801506,-0.002184089484038587,-0.0015221368794833268,-6.095601602948975e-4,-0.01640578494467615,-0.007236220223979295,-2.6633776111761875e-4,3.07436998085997e-4,-0.002681483878780533,0.0023300368539063143,-0.009168710917667688,1.701442635298008,-4.2568094192318995e-4,0.007413957369379887,0.011505727084871964,0.00323541221573187,0.0065393150618024976,0.10420738556480824,0.08057786461795136,-0.001012689057001026,0.010459602847749494,-0.00863258254759508,0.003367974596961143,0,0.00796720776434437,-0.0018115290632038095,0.01516961040932241,96.4,91.7,100.7,92.9,100.1375,98.20828,99.05693,95,0.4863713766969813,0.8,0.014248124505513715,-0.0066499420428840494,0,0.0038712630877792975,4714.595467225998,0,0.008993830670350533,0.003594164663896393,-0.04786815386574439,0.04063258806092129,5.785897997157008e-5,-0.02819709444064422,0.00695482187336971,-0.0011658696850602723,-0.02679437485563607,-0.029557735636491778,-0.05763950139447882,-0.013720460898842823,0.049632782030186284,-0.008466574264067717,-0.0190649089531707,-2.898197942435843e-4,-0.009765374718363695,-0.018447391759341514,-0.03231232194564981,0.006911739629315683,0.005150225976315426,19.208571428571428
2014-04,0.0014359074550931439,-0.006808800805547577,-0.006478329678946793,0.0023455467399742247,-0.011926855152237792,-7.21557887558788e-4,0.4900000000000091,-0.12429999999999986,-3.6819286274081264e-4,0.004901117570782709,0.0252968298684344,0.007364292568867725,0.008434102610573646,0.0018127032985582048,0.002805069963262241,-363,0.020799999999999985,603.4227,0.024399999999999977,0.023000000000000076,-0.011129795801906539,-0.002353639052064871,-0.001897261274904416,-6.069777986246194e-4,4.7146616829607524e-4,5.096174784542384e-4,0.0020501855760741705,-0.0012113494433725336,-1.8480213907245968e-4,3.7211992090124824e-4,0.006149675995552606,2.82374866151099,0.005105583787475609,0.005585871004710086,0.004510215844401699,0.004839803796523157,0.002677995836629421,-0.18039638002132286,-0.20248825671474968,-3.798444361358122e-4,-0.0034406024630921905,-0.002235666370435152,4.919242535866564e-4,0,-0.007846017677545142,6.912241862960866,9.890498863480701e-4,96.3,91,100.3,93.1,100.0566,98.11217,98.9728,96.8,-0.2847108556943807,-0.5,0.013856677544517026,0.004820006741420357,-0.009852296443011443,0.0038301708832246817,4738.341485387005,-0.09999999999999964,0.005889473516663912,-0.00415312820500624,0.01583184105562019,-0.0018324375805462978,0.0014667351182593436,0.024980327731351615,0.012789156116321365,-3.303406241013107e-4,0.03146219962416019,0.011139004572616962,0.013374299160216374,0.00791118467480878,-0.05132201310329254,0.004858546769479943,0.002534919603818686,-0.0038066723966387883,0.030553911517140264,0.025173352470847732,0.007453686891384592,-0.001511764714337005,0.028361117621698018,18043
2014-05,-0.004379300881488746,-0.002395287048955197,0.016212880268316354,0.004644020252797532,0.009680586345176323,0.00745027736569881,-0.6099999999999994,-0.18379999999999996,-6.18434457866357e-5,-0.020909231518040805,0.022835267303145557,0.0232049070593483,-0.003918146908366893,2.0688081183983797e-4,0.0018869403040735477,-15,0.006599999999999995,-603.4077,-0.005099999999999993,-0.012999999999999956,-0.003426909561760283,5.423341659112069e-4,7.899294843829452e-4,-1.9981032977245405e-4,-0.0022555202606566738,-0.002502070065371065,-0.002315769873128204,-0.0012346728515097993,5.878655301962965e-4,6.21080323459644e-4,-5.921063842562191e-4,2.771517989936001,0.0019570291067090295,0.0054793096595950885,-0.0025249544927810064,-6.206849793493063e-4,-0.00488590532733113,-0.012711660129507862,0.0752897506319341,-6.463198640140888e-4,-0.007529543102644531,-0.029799104958286027,3.2781511521229323e-4,0,-0.012008312289810585,-6.925456145406764,-0.013363861099323415,95.7,90.8,98.1,92,99.77042,97.97299,98.85739,96.1,0.11468555804255853,-0.7,0.016977935742756856,0.010508078539585242,0,0.005584955076743725,-6277.059752901958,0,0.0012208244508009614,0.013186485004018422,-0.0030010636132420387,-0.02442663702652581,6.186144608886224e-4,0.005325021763977311,-0.022739486969489242,0.001279118599611273,-0.023780957002271563,-0.02128880059480398,-0.055412643524808125,-0.04768885520428956,-0.02832277052379162,0.04464744055370229,0.04257722541015685,0.004121621374817863,-0.04044556300912827,-0.031505750353804096,-0.022833561631542487,-7.944763796885468e-5,0.005312097484889922,16.888095238095236
2014-06,0.014761593038009835,0.03388684374808193,-0.02286429354628261,-0.0029441414904844976,0.006013500332382904,-0.003024962005525822,0.1699999999999875,-0.12970000000000015,-4.614124506225892e-4,0.025232642914994052,-0.01664976322762257,0.020445875873942754,-0.009173057599666024,-0.0011673087077284094,-0.004982879177461541,212,-0.10629999999999995,-0.079599999999999893,-0.08319999999999997,-0.08370000000000016,-0.0028211713200851918,1.2032080330026673e-4,1.3820470144754182e-4,-2.8921427832440116e-4,5.352615609908185e-4,-0.001636743627478232,6.193338075286547e-4,-2.483392667036455e-4,-3.9815418650412937e-4,9.491362636513401e-4,0.0025234276036742997,3.362795929533945,5.970657892682141e-4,0.018947757622429506,0.009181598831782267,0.0032982923200712833,-0.0052001537263706155,0.05576323878644285,-0.02266918171568122,-6.875648708870585e-5,-0.008307314068700222,-0.010636222177481003,-0.003940891799876695,-0.06666666666666665,-0.013906265694659997,0.003741064330176014,-0.0073260400920727164,95.1,91.2,96.2,92,99.49215,97.87816999999998,98.74111000000002,94.6,-0.35742695157360593,-0.6,0.012412277749570322,0.01097448748368457,0.009852296443011443,0.0032727731882999933,-8253.035205463995,0.09999999999999964,0.009100728366407296,0.014984499429283815,0.024559388871979948,0.007379440853608088,8.135357827399048e-4,0.01652780085653749,-0.0110609473594252,1.5839459926159094e-4,0.0015392527900202069,-0.019991000682463067,0.04731298212450863,0.028053900269620513,0.03248690007692545,-0.011548824183979178,-0.005874608185742147,-0.0061146780949954405,-0.010854733332080535,-0.00641261307496066,-0.01927383422543638,0.002360150391659488,-0.035387011584322,15.14
2014-07,-0.004232260499215101,0.005502647749437983,-4.884668757352273e-4,-0.0011099049888816381,-0.0012148255090593807,1.7502288876514172e-4,0.09000000000000341,-0.15159999999999996,9.748015241033414e-4,0.010674326814582358,-0.040378327965980176,-0.013887517553650142,0.013551125043049339,9.445466741659914e-4,0.003934026489051945,-361,-0.05710000000000004,-0.025200000000000056,204.7586,-0.02859999999999996,-0.009147924482602932,-0.0018180896357034015,3.3687961397177446e-4,3.627441475213544e-4,-0.00804099568504224,-0.0024778677999410803,-6.113882237386292e-4,-3.6050561135958503e-4,-3.436204258910891e-6,9.33959671358231e-4,4.773426295070493e-4,2.7492248529250674,0.006094106961281653,0.009654781203009222,0.004154133561584672,0.0035459785160245616,-0.001076055880590232,-0.01735995845501037,0.019072765089449994,6.83308532041238e-4,-0.004334819461996986,6.909193684654987,0.0010688593001166313,-0.033333333333333326,-0.013761886123352413,-0.020639117047415112,-0.007234874561909521,94.4,89.2,96.2,92.3,99.37401,97.90298,98.64964,94.6,0.07729881999814303,-0.9,0.014650722514556236,0.002037360416695222,0,0.005595944290076815,2462.0295569079462,0,0.0011721221369267454,-0.008580123301738851,-0.016244313320974868,0.01061359925584604,-0.0023191761848302406,-0.056411676807608835,0.014056456339223367,9.65224523430841e-4,0.032880717806014204,0.02239596267887567,0.01729135182361574,-7.172871694072214e-4,-0.034380118152815164,0.032611515057531015,0.019622784317659736,-0.007985018002392152,0.029320404107540554,0.014155244072624917,0.031552151216753366,0.0017106563895872284,-0.06813560611083336,16.172608695652176
2014-08,-0.010270494987686618,-0.011502199905734756,0.03737709543259271,0.002367058260256627,0.006389300210726034,8.542569782967746e-4,-1.1999999999999886,-0.15629999999999988,0.003143335158792837,-0.0162497440621463,0.03127538411501263,0.03922686137685005,-0.007434956864562636,0.0013112077058341498,0.003953261495055926,875,-0.01029999999999999,-0.018399999999999972,-204.8084,-0.012799999999999923,-0.00959086795626174,-0.002172768436999206,1.0429031315339898e-4,0.0019015410803540078,0.024395180983026954,3.14254115235002e-4,0.0015737775544701904,7.82045716512414e-4,1.3122698973688784e-4,0.002174610027350532,3.659104970132887e-4,2.629037106564965,-6.547673576555724e-4,0.0063962955984973036,0.0039311057134447935,-0.006223094421574871,-0.0036000510171092515,-0.04685175730849789,-0.03514176922501466,7.529642941497272e-4,-0.006329463413635494,-6.92822342542834,-0.008914627753557253,0,0.005281702419175804,-0.01437898828199774,-0.004439115101758873,93,87.3,96.5,91.3,99.36005,97.89514,98.59951,93.5,0.3059508617723088,-0.8,0.014940909574661987,-0.008787955680295667,0,-0.004749441114967112,-7656.002905423986,0,0.0041508595391643865,0.01716077894759671,-0.011781620279032623,-8.303025106926043e-4,-9.489225237784282e-4,-0.03708082786001832,0.007944431058535706,-4.015172899567432e-4,-0.024508284598525165,-0.004551814271030352,-0.018151366257081136,-0.011871161455081491,-0.0087822374265345,-0.01107409661631742,-0.001309134102519316,0.022788076823593073,-0.013131454544749843,-0.0021046587936499606,-0.003009219548384401,0.004773118592032333,0.012408918350037101,1630.821904761905
